output,species,iteration,value
train_ind,Ammonium-N,0,40.0
train_ind,Ammonium-N,0,1.0
train_ind,Ammonium-N,0,26.0
train_ind,Ammonium-N,0,27.0
train_ind,Ammonium-N,0,18.0
train_ind,Ammonium-N,0,32.0
train_ind,Ammonium-N,0,22.0
train_ind,Ammonium-N,0,48.0
train_ind,Ammonium-N,0,33.0
train_ind,Ammonium-N,0,16.0
train_ind,Ammonium-N,0,9.0
train_ind,Ammonium-N,0,42.0
train_ind,Ammonium-N,0,34.0
train_ind,Ammonium-N,0,43.0
train_ind,Ammonium-N,0,49.0
train_ind,Ammonium-N,0,21.0
train_ind,Ammonium-N,0,19.0
train_ind,Ammonium-N,0,56.0
test_rsq,Ammonium-N,0,-1.2836888989682804
train_rsq,Ammonium-N,0,0.9994203296688626
test_rmse,Ammonium-N,0,3.9097242496518994
train_rmse,Ammonium-N,0,0.07735619063570792
y_hat_test,Ammonium-N,1,-0.17661939561367035
y_hat_test,Ammonium-N,1,0.10986796021461487
y_hat_test,Ammonium-N,1,4.222311019897461
y_hat_test,Ammonium-N,1,0.7449142932891846
y_hat_test,Ammonium-N,1,-4.855647087097168
y_hat_test,Ammonium-N,1,-1.230900526046753
y_hat_test,Ammonium-N,1,-0.438002347946167
y_hat_test,Ammonium-N,1,1.2855556011199951
y_hat_test,Ammonium-N,1,0.5189578533172607
y_hat_test,Ammonium-N,1,4.294624328613281
y_hat_test,Ammonium-N,1,2.9526407718658447
y_hat_test,Ammonium-N,1,0.43132877349853516
y_hat_test,Ammonium-N,1,0.8189964890480042
y_hat_test,Ammonium-N,1,0.6177392601966858
y_hat_test,Ammonium-N,1,-0.8385635018348694
y_hat_train,Ammonium-N,1,4.225574493408203
y_hat_train,Ammonium-N,1,0.17858314514160156
y_hat_train,Ammonium-N,1,1.5969715118408203
y_hat_train,Ammonium-N,1,7.857852935791016
y_hat_train,Ammonium-N,1,0.18750783801078796
y_hat_train,Ammonium-N,1,1.0187486410140991
y_hat_train,Ammonium-N,1,0.45956599712371826
y_hat_train,Ammonium-N,1,0.14540380239486694
y_hat_train,Ammonium-N,1,1.2374694347381592
y_hat_train,Ammonium-N,1,0.126499205827713
y_hat_train,Ammonium-N,1,0.11373056471347809
y_hat_train,Ammonium-N,1,0.09824827313423157
y_hat_train,Ammonium-N,1,0.09596722573041916
y_hat_train,Ammonium-N,1,0.17810535430908203
y_hat_train,Ammonium-N,1,7.406466960906982
y_hat_train,Ammonium-N,1,0.11615238338708878
y_hat_train,Ammonium-N,1,0.1296614110469818
y_hat_train,Ammonium-N,1,0.27419012784957886
y_hat_train,Ammonium-N,1,0.10794977843761444
y_hat_train,Ammonium-N,1,0.18250524997711182
y_hat_train,Ammonium-N,1,3.319746971130371
y_hat_train,Ammonium-N,1,0.23082727193832397
y_hat_train,Ammonium-N,1,6.076836585998535
y_hat_train,Ammonium-N,1,0.13147655129432678
y_hat_train,Ammonium-N,1,0.05684775859117508
y_hat_train,Ammonium-N,1,7.319183349609375
y_hat_train,Ammonium-N,1,0.18182075023651123
y_hat_train,Ammonium-N,1,1.2232801914215088
y_true_train,Ammonium-N,1,4.03
y_true_train,Ammonium-N,1,0.1
y_true_train,Ammonium-N,1,1.43
y_true_train,Ammonium-N,1,7.81
y_true_train,Ammonium-N,1,0.11
y_true_train,Ammonium-N,1,0.98
y_true_train,Ammonium-N,1,0.4
y_true_train,Ammonium-N,1,0.05
y_true_train,Ammonium-N,1,1.2
y_true_train,Ammonium-N,1,0.01
y_true_train,Ammonium-N,1,0.04
y_true_train,Ammonium-N,1,0.01
y_true_train,Ammonium-N,1,0.02
y_true_train,Ammonium-N,1,0.07
y_true_train,Ammonium-N,1,7.33
y_true_train,Ammonium-N,1,0.04
y_true_train,Ammonium-N,1,0.01
y_true_train,Ammonium-N,1,0.11
y_true_train,Ammonium-N,1,0.01
y_true_train,Ammonium-N,1,0.06
y_true_train,Ammonium-N,1,3.23
y_true_train,Ammonium-N,1,0.08
y_true_train,Ammonium-N,1,5.86
y_true_train,Ammonium-N,1,0.02
y_true_train,Ammonium-N,1,0.01
y_true_train,Ammonium-N,1,7.24
y_true_train,Ammonium-N,1,0.09
y_true_train,Ammonium-N,1,1.14
y_true_test,Ammonium-N,1,5.6
y_true_test,Ammonium-N,1,0.09
y_true_test,Ammonium-N,1,0.01
y_true_test,Ammonium-N,1,0.03
y_true_test,Ammonium-N,1,0.01
y_true_test,Ammonium-N,1,0.1
y_true_test,Ammonium-N,1,0.01
y_true_test,Ammonium-N,1,0.15
y_true_test,Ammonium-N,1,6.51
y_true_test,Ammonium-N,1,4.9
y_true_test,Ammonium-N,1,0.07
y_true_test,Ammonium-N,1,6.23
y_true_test,Ammonium-N,1,0.3
y_true_test,Ammonium-N,1,1.58
y_true_test,Ammonium-N,1,8.22
test_ind,Ammonium-N,1,48.0
test_ind,Ammonium-N,1,29.0
test_ind,Ammonium-N,1,56.0
test_ind,Ammonium-N,1,41.0
test_ind,Ammonium-N,1,34.0
test_ind,Ammonium-N,1,45.0
test_ind,Ammonium-N,1,0.0
test_ind,Ammonium-N,1,17.0
test_ind,Ammonium-N,1,1.0
test_ind,Ammonium-N,1,32.0
test_ind,Ammonium-N,1,23.0
test_ind,Ammonium-N,1,18.0
test_ind,Ammonium-N,1,46.0
test_ind,Ammonium-N,1,28.0
test_ind,Ammonium-N,1,35.0
train_ind,Ammonium-N,1,10.0
train_ind,Ammonium-N,1,47.0
train_ind,Ammonium-N,1,26.0
train_ind,Ammonium-N,1,14.0
train_ind,Ammonium-N,1,2.0
train_ind,Ammonium-N,1,39.0
train_ind,Ammonium-N,1,22.0
train_ind,Ammonium-N,1,16.0
train_ind,Ammonium-N,1,49.0
train_ind,Ammonium-N,1,38.0
train_ind,Ammonium-N,1,21.0
train_ind,Ammonium-N,1,40.0
train_ind,Ammonium-N,1,50.0
train_ind,Ammonium-N,1,13.0
train_ind,Ammonium-N,1,53.0
train_ind,Ammonium-N,1,42.0
train_ind,Ammonium-N,1,52.0
train_ind,Ammonium-N,1,54.0
train_ind,Ammonium-N,1,51.0
train_ind,Ammonium-N,1,15.0
train_ind,Ammonium-N,1,7.0
train_ind,Ammonium-N,1,25.0
train_ind,Ammonium-N,1,31.0
train_ind,Ammonium-N,1,20.0
train_ind,Ammonium-N,1,4.0
train_ind,Ammonium-N,1,24.0
train_ind,Ammonium-N,1,30.0
train_ind,Ammonium-N,1,36.0
test_rsq,Ammonium-N,1,-0.8383310882518209
train_rsq,Ammonium-N,1,0.9980768953701419
test_rmse,Ammonium-N,1,4.000054588706108
train_rmse,Ammonium-N,1,0.10889312550619978
y_hat_test,Ammonium-N,2,0.006377607583999634
y_hat_test,Ammonium-N,2,6.060709476470947
y_hat_test,Ammonium-N,2,-0.06977449357509613
y_hat_test,Ammonium-N,2,-0.49902886152267456
y_hat_test,Ammonium-N,2,3.110300064086914
y_hat_test,Ammonium-N,2,0.785033106803894
y_hat_test,Ammonium-N,2,7.845256328582764
y_hat_test,Ammonium-N,2,-7.3751630783081055
y_hat_test,Ammonium-N,2,-1.5794649124145508
y_hat_test,Ammonium-N,2,5.399579048156738
y_hat_test,Ammonium-N,2,-1.71503746509552
y_hat_test,Ammonium-N,2,1.1221308708190918
y_hat_test,Ammonium-N,2,0.8156504034996033
y_hat_test,Ammonium-N,2,-0.9164501428604126
y_hat_test,Ammonium-N,2,0.351917564868927
y_hat_train,Ammonium-N,2,-0.11878146231174469
y_hat_train,Ammonium-N,2,0.0190400630235672
y_hat_train,Ammonium-N,2,7.190968036651611
y_hat_train,Ammonium-N,2,1.261803150177002
y_hat_train,Ammonium-N,2,-0.03874222934246063
y_hat_train,Ammonium-N,2,-0.018675372004508972
y_hat_train,Ammonium-N,2,6.634559631347656
y_hat_train,Ammonium-N,2,-0.15919651091098785
y_hat_train,Ammonium-N,2,-0.013042628765106201
y_hat_train,Ammonium-N,2,0.1576906144618988
y_hat_train,Ammonium-N,2,5.222027778625488
y_hat_train,Ammonium-N,2,-0.061683401465415955
y_hat_train,Ammonium-N,2,-0.06392525136470795
y_hat_train,Ammonium-N,2,7.573647499084473
y_hat_train,Ammonium-N,2,13.405806541442871
y_hat_train,Ammonium-N,2,-0.06617940962314606
y_hat_train,Ammonium-N,2,4.653175354003906
y_hat_train,Ammonium-N,2,-0.040218159556388855
y_hat_train,Ammonium-N,2,-0.10705338418483734
y_hat_train,Ammonium-N,2,8.006325721740723
y_hat_train,Ammonium-N,2,0.5353325605392456
y_hat_train,Ammonium-N,2,8.087952613830566
y_hat_train,Ammonium-N,2,0.01681104302406311
y_hat_train,Ammonium-N,2,-0.19086836278438568
y_hat_train,Ammonium-N,2,1.0133514404296875
y_hat_train,Ammonium-N,2,-0.1351732760667801
y_hat_train,Ammonium-N,2,-0.04960455000400543
y_hat_train,Ammonium-N,2,-0.19227157533168793
y_true_train,Ammonium-N,2,0.05
y_true_train,Ammonium-N,2,0.15
y_true_train,Ammonium-N,2,7.33
y_true_train,Ammonium-N,2,1.58
y_true_train,Ammonium-N,2,0.02
y_true_train,Ammonium-N,2,0.01
y_true_train,Ammonium-N,2,6.92
