perf_met,model,sp1,sp2,meandiff,pvalue,reject
test_rsq,PLS,Phosphate-P,TKN,-0.0801379273480613,0.9,False
test_rsq,PLS,Phosphate-P,TN,-1.3809398841680998,0.001,True
test_rsq,PLS,Phosphate-P,TP,0.007669225141380909,0.9,False
test_rsq,PLS,TKN,TN,-1.3008019568200384,0.001,True
test_rsq,PLS,TKN,TP,0.08780715248944221,0.9,False
test_rsq,PLS,TN,TP,1.3886091093094806,0.001,True
test_rsq,RF-PCA,Ammonium-N,Nitrate-N,-2.0257200562004636,0.001,True
test_rsq,RF-PCA,Ammonium-N,ON,0.0423588742918099,0.9,False
test_rsq,RF-PCA,Ammonium-N,OP,0.21156886298129732,0.31563206293619883,False
test_rsq,RF-PCA,Ammonium-N,Phosphate-P,-0.38233193681426003,0.0016475665246078464,True
test_rsq,RF-PCA,Ammonium-N,TKN,-0.20933155527573585,0.3291734564270731,False
test_rsq,RF-PCA,Ammonium-N,TN,-1.031147046876773,0.001,True
test_rsq,RF-PCA,Ammonium-N,TP,-0.27238934950038696,0.07482594066466819,False
test_rsq,RF-PCA,Nitrate-N,ON,2.0680789304922738,0.001,True
test_rsq,RF-PCA,Nitrate-N,OP,2.2372889191817613,0.001,True
test_rsq,RF-PCA,Nitrate-N,Phosphate-P,1.6433881193862039,0.001,True
test_rsq,RF-PCA,Nitrate-N,TKN,1.8163885009247278,0.001,True
test_rsq,RF-PCA,Nitrate-N,TN,0.9945730093236909,0.001,True
test_rsq,RF-PCA,Nitrate-N,TP,1.7533307067000767,0.001,True
test_rsq,RF-PCA,ON,OP,0.16920998868948742,0.5941798117284542,False
test_rsq,RF-PCA,ON,Phosphate-P,-0.4246908111060699,0.001,True
test_rsq,RF-PCA,ON,TKN,-0.2516904295675457,0.12909549828576217,False
test_rsq,RF-PCA,ON,TN,-1.073505921168583,0.001,True
test_rsq,RF-PCA,ON,TP,-0.3147482237921968,0.020186822654000847,True
test_rsq,RF-PCA,OP,Phosphate-P,-0.5939007997955573,0.001,True
test_rsq,RF-PCA,OP,TKN,-0.42090041825703317,0.001,True
test_rsq,RF-PCA,OP,TN,-1.2427159098580702,0.001,True
test_rsq,RF-PCA,OP,TP,-0.48395821248168425,0.001,True
test_rsq,RF-PCA,Phosphate-P,TKN,0.17300038153852415,0.5701958156482401,False
test_rsq,RF-PCA,Phosphate-P,TN,-0.6488151100625129,0.001,True
test_rsq,RF-PCA,Phosphate-P,TP,0.10994258731387307,0.9,False
test_rsq,RF-PCA,TKN,TN,-0.8218154916010371,0.001,True
test_rsq,RF-PCA,TKN,TP,-0.06305779422465108,0.9,False
test_rsq,RF-PCA,TN,TP,0.758757697376386,0.001,True
test_rsq,XGB-PCA,Ammonium-N,Nitrate-N,-2.0398185303699012,0.001,True
test_rsq,XGB-PCA,Ammonium-N,ON,-0.023485100993161437,0.9,False
test_rsq,XGB-PCA,Ammonium-N,OP,0.2702911632644465,0.3350381848365368,False
test_rsq,XGB-PCA,Ammonium-N,Phosphate-P,-0.4621718222289551,0.004560948600308423,True
test_rsq,XGB-PCA,Ammonium-N,TKN,-0.3170082319023903,0.1549662918741499,False
test_rsq,XGB-PCA,Ammonium-N,TN,-1.2059039869018369,0.001,True
test_rsq,XGB-PCA,Ammonium-N,TP,-0.5464515779710777,0.001,True
test_rsq,XGB-PCA,Nitrate-N,ON,2.01633342937674,0.001,True
test_rsq,XGB-PCA,Nitrate-N,OP,2.310109693634348,0.001,True
test_rsq,XGB-PCA,Nitrate-N,Phosphate-P,1.5776467081409462,0.001,True
