perf_met,model,sp1,sp2,meandiff,pvalue,reject
test_rmse,DL,Boron,Phosphorus,4.9584132364164075,0.001,True
test_rmse,DL,Boron,Potassium,5.791838580349006,0.001,True
test_rmse,DL,Boron,Sulfate,5.317794863031084,0.001,True
test_rmse,DL,Boron,Zinc,0.8024488355832109,0.001,True
test_rmse,DL,Boron,pH,1.293909506107387,0.001,True
test_rmse,DL,Calcium,Copper,-5.025520380967993,0.001,True
test_rmse,DL,Calcium,Iron,-4.487854596239171,0.001,True
test_rmse,DL,Calcium,Magnesium,-1.1587764181709341,0.001,True
test_rmse,DL,Calcium,Manganese,-4.138712575830248,0.001,True
test_rmse,DL,Calcium,Molybdenum,-6.625940038051931,0.001,True
test_rmse,DL,Calcium,Nitrate-N,0.8454499057665408,0.001,True
test_rmse,DL,Calcium,Phosphorus,-0.1110823322715544,0.9,False
test_rmse,DL,Calcium,Potassium,0.7223430116610436,0.001,True
test_rmse,DL,Calcium,Sulfate,0.2482992943431226,0.6205298720531633,False
test_rmse,DL,Calcium,Zinc,-4.267046733104751,0.001,True
test_rmse,DL,Calcium,pH,-3.775586062580575,0.001,True
test_rmse,DL,Copper,Iron,0.5376657847288224,0.001,True
test_rmse,DL,Copper,Magnesium,3.8667439627970595,0.001,True
test_rmse,DL,Copper,Manganese,0.8868078051377457,0.001,True
test_rmse,DL,Copper,Molybdenum,-1.600419657083938,0.001,True
test_rmse,DL,Copper,Nitrate-N,5.870970286734535,0.001,True
test_rmse,DL,Copper,Phosphorus,4.914438048696439,0.001,True
test_rmse,DL,Copper,Potassium,5.7478633926290374,0.001,True
test_rmse,DL,Copper,Sulfate,5.273819675311117,0.001,True
test_rmse,DL,Copper,Zinc,0.7584736478632428,0.001,True
test_rmse,DL,Copper,pH,1.249934318387419,0.001,True
test_rmse,DL,Iron,Magnesium,3.3290781780682375,0.001,True
test_rmse,DL,Iron,Manganese,0.3491420204089233,0.12088740027238387,False
test_rmse,DL,Iron,Molybdenum,-2.1380854418127604,0.001,True
test_rmse,DL,Iron,Nitrate-N,5.333304502005712,0.001,True
test_rmse,DL,Iron,Phosphorus,4.3767722639676165,0.001,True
test_rmse,DL,Iron,Potassium,5.210197607900215,0.001,True
test_rmse,DL,Iron,Sulfate,4.736153890582294,0.001,True
